iconUrl,league,gameItemId,name,typeLine,baseType,rarity,identified,foilVariation,corrupted,shaper,stashId,itemId,influences,currencyAmount,currencyType
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0thcnVpQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/04aefd20e6/KaruiCivilization.png,Affliction,e0679775a29535e91de9ca95a51302ed475b601e840fc2fcdf13ec21f0b6e162,Lethal Pride,Timeless Jewel,Timeless Jewel,Unique,True,,,,a2f6c1c6ac54f7591d75c7c8fdd09db335042c79f8d8c59db30b9eca1a874be1,5604,,10,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL01hcmFrZXRoQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/8e18d378b4/MarakethCivilization.png,Affliction,bbb91ef2958b3ad269b9ca9a103f86f822eadca4c072600fad22462583f90561,Brutal Restraint,Timeless Jewel,Timeless Jewel,Unique,True,,,,a2f6c1c6ac54f7591d75c7c8fdd09db335042c79f8d8c59db30b9eca1a874be1,5605,,100,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,44db9463bb1b6e170f5074143eddc8bf652358f6185923164af7c5246fc246c0,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,ba274871cd9994155d41d7e02d0d4c6100c7ab8f1040c99341fbc2046e680ea3,5606,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,a35ca388a8fc89896b5dd704a4debb5499f51908a5fe930eb1217cf84c2c9fab,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,ba274871cd9994155d41d7e02d0d4c6100c7ab8f1040c99341fbc2046e680ea3,5607,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1B1enpsZVBpZWNlSmV3ZWxfR3JlYXRUYW5nbGUiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/9035b9ffd4/PuzzlePieceJewel_GreatTangle.png,Affliction,8eb75c648c8718a2f1a9cdb6d051c47a1ca8d89119c5e0dc8e15f90fa86d79f6,Forbidden Flesh,Cobalt Jewel,Cobalt Jewel,Unique,True,,True,,ba274871cd9994155d41d7e02d0d4c6100c7ab8f1040c99341fbc2046e680ea3,5608,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,8e11901fe25dd25ece8758a75aa4c2bcb9408a9b469cf8e506964be379505a86,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,7cb77a20f1c77ccc5f81dcf89cb55cdb8c92a845d73809eedc858b8120c8ad30,5609,,30,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,32923a746d4c132e93685dd635e2e593a54455f7596f9f443b390f4b9bf9e834,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,7cb77a20f1c77ccc5f81dcf89cb55cdb8c92a845d73809eedc858b8120c8ad30,5610,,15,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,371442f3c43e2b1d008059b6100eacca2c1601b0286c808e70a9828f2b88bddb,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,d0afff617f2e87420e08886382949a1035834cff4091278c973f12dd30d54a07,5611,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,f4cc75b172816c716c1291a3782469fd1e30ef54fbb27e774cf282e757b190d4,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,77346782bdeaf9e6f9b12f3daf34923125a39cde7cc059ef7adc5677275fe654,5612,,0.989,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,7ffe82ba6c33d1c48cf4b81098df0ec02e9531493689c75a86b11db7442d6d37,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,77346782bdeaf9e6f9b12f3daf34923125a39cde7cc059ef7adc5677275fe654,5613,,200,chaos
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,6aa3f4239350458e333d4408eeda442cde1043bcaef81d47d23f557f3423d39b,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,77346782bdeaf9e6f9b12f3daf34923125a39cde7cc059ef7adc5677275fe654,5614,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,3b8261093f7b8c573e3ccec486e0c7cca904c10c66b51a120c663d15aec39dc3,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,fbe6bad7839f60844d9b537bb57413a1ec0a6d611a4f613781621f6c76097042,5615,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,56e1255ad97c3a77273c676342e4d46a8ab67dbafb284ee8a99ef8d503b997aa,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,fbe6bad7839f60844d9b537bb57413a1ec0a6d611a4f613781621f6c76097042,5616,,4,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,3344b3ae5021c83003a364dc0f90f6f4fc8bf57520b362da185ebd88ab19d1d1,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,fbe6bad7839f60844d9b537bb57413a1ec0a6d611a4f613781621f6c76097042,5617,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,884149c5bfa9a297e03cbbe36718b106c3e86eea4df7929d685ffe70277de438,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,fbe6bad7839f60844d9b537bb57413a1ec0a6d611a4f613781621f6c76097042,5618,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,0787226c7243994a6909dce5f7a684f08e4b3b2e6de8db8cf7034e4545cb854f,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,fbe6bad7839f60844d9b537bb57413a1ec0a6d611a4f613781621f6c76097042,5619,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0V0ZXJuYWxFbXBpcmVDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8d1d098584/EternalEmpireCivilization.png,Affliction,09ca719f140a9b45e1886fc93aecb807e613548f9feddcaaf85409c4ed1d4fc9,Elegant Hubris,Timeless Jewel,Timeless Jewel,Unique,True,,,,f41b4e73bd87b5edb12c10ae0d3f4b1721976c3123ae78f1a7c2d838c504c2d3,5620,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,bc6fb922e41cfbc2b4aa9e915ca185a4fbdd1a9c90667a04d58ba9c542671dfb,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,fc3b7111034fa2c5f6e19d62d2bb7531f5fe2d04a47a1c9ab7d55e502f726ea3,5621,,30,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,11ecaef425ee6f5b1d117b0d2f35743f2bd55487e6cc691657c7f822b07638b8,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,f77f8d8df668b933acf3312f8dc96c2cc901c6b10236e7b1a26101b4b9db6230,5622,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,1a1adce5c37ce7f15e0a990906b0844511bbf2557424ad0b496578e341198c51,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,f77f8d8df668b933acf3312f8dc96c2cc901c6b10236e7b1a26101b4b9db6230,5623,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0V0ZXJuYWxFbXBpcmVDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8d1d098584/EternalEmpireCivilization.png,Affliction,b6bb3a1828e9102bc1ea93a3a98f5b32b9bd69e29ed497ea6410942e2adc65cb,Elegant Hubris,Timeless Jewel,Timeless Jewel,Unique,True,,,,6711350c33ff912000b55a31e2cb57a49887ba6eb1a5acfc5bae2880e43dd70d,5624,,14,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL01hcmFrZXRoQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/8e18d378b4/MarakethCivilization.png,Standard,cdd6de96f24e5530c0726e97361b15f71851b0375d0ed0abb97512d6b96cc894,Brutal Restraint,Timeless Jewel,Timeless Jewel,Unique,True,,,,28fe29b38f7544be96c2d7222c10a27517daa87294c753489397e39374be5883,5625,,5,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Standard,07b16d302a79269d54cd6bc3f93c5fe98d06ac51a7a1f2181e47f5bf00f7c5b3,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,28fe29b38f7544be96c2d7222c10a27517daa87294c753489397e39374be5883,5626,,2.5,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0V0ZXJuYWxFbXBpcmVDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8d1d098584/EternalEmpireCivilization.png,Standard,5259cd8cb1635d6ea128124ccf3c3fff83cee8ca3ede18373effaf622f01439a,Elegant Hubris,Timeless Jewel,Timeless Jewel,Unique,True,,,,28fe29b38f7544be96c2d7222c10a27517daa87294c753489397e39374be5883,5627,,180,chaos
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,36f0504c17635eb24440200eeb53ce37eab0994e10deccc12340b8844b3ca008,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,af93573b143bb2353f4566f5f539bc442a96f36ecf915f9cbc6d80246491d871,5628,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,8a5dc9efec9ea2bae8b9633ff5263f536a7e6783f42d2254ff591472d57d8368,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,0e19bc5c5a0177ab39b020a526fb71232e43b1303bbf74d147bb3f6820202628,5629,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,d3731bc146f42b3515b99207efc90c1755d7d22669436a348fe1c7c47bbf8ecf,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,0e19bc5c5a0177ab39b020a526fb71232e43b1303bbf74d147bb3f6820202628,5630,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0thcnVpQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/04aefd20e6/KaruiCivilization.png,Affliction,24bd07f544dbdd518f17113200d21f1466bb1c05e0926312b0616ba7b56908e3,Lethal Pride,Timeless Jewel,Timeless Jewel,Unique,True,,,,0e19bc5c5a0177ab39b020a526fb71232e43b1303bbf74d147bb3f6820202628,5631,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,41d8defa27c20d25ff5060a93f1da2b134a8e09d3f491cd3cfa9ce9707aa324e,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,644fbc53398e82466e14a77c1e83b1e9921ec8112f35e471c6f7222793f5ab0d,5632,,35,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,44acffac616e3fd3f642f87800b865ceae786f648d40a34eb0c9307560dbfdf3,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5633,,8,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,95ea58b959e4b6a13be40b2aeefbc8fd8edd16e1f2c9288351b322c16af14e4e,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5634,,2.2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,d7586ea976ee4993c5b9e7a367ef5d6b6de30ac8080595355461bd3b960f008c,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5635,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,6f06910d8d43950a4f4982b30f8226046539accfc29e64fcecaf95028b975efa,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5636,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,ba2d3aaed410e4ba6eb4611d9e27dc7fd6239e3f713085022882e5791867a1dd,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5637,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,01b61ce3605f3360dcd146f1dd1d94f883a9717306d0a480a8a314e503e3bed4,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5638,,5,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,49e557c7962428bc52aff829c4e93e99e780120f86056175d9803bc6a297c621,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5639,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,113965eec8124d753abe0431e8592bf12196c6ce5bac81b274bad7e4ff31f93e,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5640,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,198bb671249a31a466d5cddee12509c0cb9f2147c4bc79dd3f57f5a3c8c68e82,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,3accf17d7402999b900907b9f53eba46b3bbe83cb90158189835a73b32a417e9,5641,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,9a83e98cd1db5f17631a20683e25697cd893033397166366e8c9c44abbf9ae37,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,7d7dd30ab5f81da10e872a3150da68bffb3d02c01a22f8f897f7b945682e983f,5642,,100,chaos
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,7a027409ef9e31d0d7270256f46e2b4de1c85e6473acd349bd557c7636f6c98c,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,7d7dd30ab5f81da10e872a3150da68bffb3d02c01a22f8f897f7b945682e983f,5643,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,9823403453021741f9469bf6207a98a75e20230232b870f31df31547d9b42edb,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,ffcb5f9780f86f45a5b74476d7c2568ee11238c94f5b13180a1ca583110dafcc,5644,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL01hcmFrZXRoQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/8e18d378b4/MarakethCivilization.png,Affliction,67df129e86a00ef9e5f9aede505b87801d0fce6fe41a201fcbcba586fab78ce2,Brutal Restraint,Timeless Jewel,Timeless Jewel,Unique,True,,,,ffcb5f9780f86f45a5b74476d7c2568ee11238c94f5b13180a1ca583110dafcc,5645,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,163a721cab2909f9a10b2295fcfddef0a7bed6d0201114f4fedbfa0ff8b0c363,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,ffcb5f9780f86f45a5b74476d7c2568ee11238c94f5b13180a1ca583110dafcc,5646,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,a3215e8dc99c4b79691dc8fa14726ada8fef1b98ed42eb24c43d288c428fcf71,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,ffcb5f9780f86f45a5b74476d7c2568ee11238c94f5b13180a1ca583110dafcc,5647,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,7454e974cbe35b0f861eb7514d09dc77067a17423587e00a9d95c315eddde604,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,a15da5aef38a445375a70ca6bf15cc58f8a12d1b1e186e86ea75537b1ab8249f,5648,,0.999999,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,7e1576202990a015dde35cb394d07c86a1ba675c83b4d4f1b6fcda70406b5c24,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,aa486b5310d9bbd6814b6b49f514b66a94f3466cef5e7d1b0f414497d1182b56,5649,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,852fc1d723c9126f38ab37ced90d9a815b190bc95167b45899e3903695470048,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,d6ff8b0d1bc818ed63a6706bd951def8153a167dd2c82cced5fa3828bc39eab7,5650,,10,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,0b82c6c330e0c6b782c186289827830cc3e67732aeec248acffd13469aeb66b7,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,d6ff8b0d1bc818ed63a6706bd951def8153a167dd2c82cced5fa3828bc39eab7,5651,,4,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,1d745521045aa7292a0c8e63af41b145b1524411a1c71b0a4b0628425cb42bee,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,d6ff8b0d1bc818ed63a6706bd951def8153a167dd2c82cced5fa3828bc39eab7,5652,,13,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,66d73a596726d5e46bb101bfdddb71ed622bc9dc7269a229ab4ae0444475f369,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,d6ff8b0d1bc818ed63a6706bd951def8153a167dd2c82cced5fa3828bc39eab7,5653,,4,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0thcnVpQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/04aefd20e6/KaruiCivilization.png,Affliction,6bed3184e79f2d6b0f8223b5c591c1dca86574911dfd5dd87bf58a2ddbf228c5,Lethal Pride,Timeless Jewel,Timeless Jewel,Unique,True,,,,d6ff8b0d1bc818ed63a6706bd951def8153a167dd2c82cced5fa3828bc39eab7,5654,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,0198aa87550494b827537083cd072aab6b5a6e2e4e0f071088a371ce8f3274b4,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,6d9de575b470a2246e67322160d83e9fcf09839f0f07380580e6ac3d7c413ad8,5655,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1B1enpsZVBpZWNlSmV3ZWxfQ2xlYW5zaW5nRmlyZSIsInciOjEsImgiOjEsInNjYWxlIjoxLCJyZWxpYyI6NX1d/8ddf5dad5c/PuzzlePieceJewel_CleansingFire.png,Affliction,6c8d15a21bdbdd8d548066c08abbafd2e024901135dfd05e2eaa43bf322d7395,Forbidden Flame,Crimson Jewel,Crimson Jewel,Unique,True,5.0,True,,c4219d5fcbfc506487fda2d735b1945517abc1f1b577ed7dba67c1b838cdb34a,5656,,2.9,divine
