stashId,public,accountName,stash,league
0eaead9066b9ff89aa6fc3a9202e497588b8049e8cbaf53cf9d5cbf2e99b94e0,True,TheFallenGoD,Quad sell,Affliction
1e1acaff662c1edbd959a70ac5ad61511687549811b47407c4054c12caed6db1,True,TonieMontana,2,Affliction
64f90f3ed79cf363c8daf50b7ed59acd73cff98f7a1a6fdec65f9306d3933047,True,RotFux_,~price 1 divine,Affliction
70e7effa4d778cdca354b164a01579d1185138842a4e4ded5b7eda28cdbdb88a,True,Lucky_Luck,~price 1 divine,Affliction
20fd45d586200d08e8a3b146cd85e19528d27ed45fe67a308f0ecd16b596201a,True,PaImer,~b/o 2 annul,Standard
512bbb28c6f83b949ccaedefbede2ef2cf29b725cdba6744e8072361bc2990a9,True,Cor1232,SELL,Affliction
89a8b09a24b5a5391ed717f5a3a286ec4da4d6a0d1795d9acfc08d099ca64627,True,Polly200,sell,Affliction
1922b89f01f61f920ddbc25c72e04bd3e66294aedde87687ba7eaad7a430d3d9,True,zimix111,4,Affliction
f859dd1c76cc51398af76dc4b5a000595be5bdf5d94fb0797aabd7db28298bfd,True,bambammmmmm,~b/o 1 chaos,Affliction
c80dfcc4d631746481a30a1cf0f23d9572d8e57d6cb368e4ad4b5a3a409db5e8,True,garrettomega,$,Affliction
c332d4e64dd8270cc44ed5aff477fe7f296ec088872ecd1c93c539341187962f,True,debliksem,Dik gems,Affliction
bcc46d9487b9fb6ea3fa9c7d5b8c45c7e36832cd59b37724de067b0b068eb529,True,crusus1984,Продажа 1,Affliction
5862083baa19bc64c24b7b8870542492ec2629daf26ae4cd0b38a9ed607fe7c8,True,jasatit5,~b/o 35 divine,Affliction
e0d564fee06ef17afd077b640ad3926c1882becec47e34e24e9e59fc7876b410,True,amdavies,~b/o 10 divine,Affliction
219eb0e9cbbeeebd53237563c2b03242774d96f6ef6213d63f9461bf42c89040,True,N7ame_2639,.1,Affliction
0cafc0133020aa9b9c62eb76df7d00b2f30d3de7fe4924a29e3cfa88ab67b7ca,True,Dudasso,Shop,Affliction
e34c25aa4583aed1a319c18c6d1187f06861b76c9d0b0968a966c1113ee14466,True,Croustibit,SELL,Affliction
4369cea7547d372a2f8439d0faf861240871cf222d762b80ed1945bd9f1350d9,True,Xedioz,~price 1 divine,Affliction
3f56d84bf59f5ab629ad0d5678b4a1cb95b44ecf1c744903ad2e7fbc318ad7ca,True,JABone1,keeping,Affliction
10f4fd90ecdffb7722f4038673b4969f4b6da7e6260022398d8c87805a12fa90,True,Bechs,$,Affliction
2172966c8e0ce9382c8d5f409a76745bf0fdf9623d16f21a876eca0d756836f8,True,TonieMontana,1,Affliction
9c24b85c474854d4bd7787820af768ace45eb2985c9ff081fedd5026766b8478,True,Lachsmaster,Trade 1,Affliction
69b247009c1d4e338e12e847a177cfe47ad39e5bf1bf71e1a406e06e43b73894,True,Pepecle,geL,Affliction
a76ecde103a2071008482861769bfad3bfc88a116e3f13e9efd573c01c2a3042,True,oaltı,pazar,Affliction
1c746e1b4f30d2ffc1449d81e1d146e2c7ac59b6aff8f84ea5ae3ec1708535cc,True,NQR_Evel,$$$,Affliction
2e6d60676b32d6e4afcfb30e60d2b606ee976a1e6bcb6649eaab44f519f731c7,True,The_Beast_GER,Sale,Standard
1e983457334a02e17a03d7af4058989956521301f020008b91162e150ef3258c,True,Macko17,S2,Affliction
09ee7b8e9c14194247311b7a631ffa47cd2fde1bcf90bd715fcd0bba8415074f,True,Yolantis,~price 1 divine,Affliction
3587ca89aedc7b333910b6be460fe65fcbbe86928f1dca4172a257ae53307edd,True,gk108,거래,Affliction
3a0d8f8692bcd9353d4b7777466b2f7ec8dabeaee396ebbb5928e02c2b4ce4d9,True,Wanheda_Kom_Azgeda,Sale,Affliction
77217847fd32f716e1548a48d6747e1f2f94c9e90dfd073ffe1c1d71666a74db,True,Drebniq,Sell,Affliction
73f7b4278b713b37f3586be94102eca83203dbb78bcc338e621834e27b56bce1,True,Feolex,~price 51 chaos,Affliction
d4124a102482ecae721a6d3ec766a67db9f1e2c070b80ac0fa8bcb5202a89494,True,dOntFa11,GG Gears,Affliction
c2d267113ef4c9ad7654eaec2d7633826dc02b4cc8d56c873a870c2ace6a5bc6,True,svnsn,T,Affliction
975cf95a77212d0e309fb85c058276d650a59ec832a12fc9680f744c0fbee2fe,True,Speelbeer,~b/o 1 divine,Affliction
360743e4e7f97a9d1792e9a5048f6a449b4bc3efb24555e8d957a119af433b2e,True,FartCop,Gentleman's Sparklies,Affliction
03e1cb9688735e32b5c0391bcb3d22a0475b5d1525928fe2371b0b08ffb73908,True,JarlKennyy,~price 1 divine,Affliction
bb355035857fb0ba5ffc2ff5d892441fa3fd322c65559fe40c2cc1dba313815c,True,ogchris,Trade,Affliction
02e430b855bc709d11cdf41756159800646d614010b007dc361d439e8ce95d2a,True,OiBIN62551,市集,Affliction
8df83b5a9846274229da2661f2cfd5ea3e7303a1473642f45a2c4779dd430df7,True,mikkusya,Trade,Affliction
dd1a88a9e61102e7b54075e083f1f7dda075dce9cc712efb23deef6429711387,True,z3ll0r,item,Affliction
b8a652f47471e48a49cbeb28021466f18f9b414837ba40c108ff0f2d641ce320,True,Vende77a,~b/o 1 divine,Affliction
857d6e33e2760241f9c7bb03cf42e6c499c35677db6b15dd13701dd3d80ed84a,True,Turan_900,aukce,Affliction
6a659ea5296761cb2f2e72749cac22a8e60e5088fb619345601e0842f38b10d2,True,magiCz3r0,Custom,Affliction
de587fcefe7710078cc95f9c8c9ce687d2738cbe7d2ccde577ec3591ac264c31,True,zypaan,стакер брони,Affliction
ca022227740a487dee345e77529204a30ad5c05ec05539c428a958c1ea6494ae,True,thyberian,wts 964,Affliction
2cf6e502aa703a287d80015c9a4c5ef51eeb98d299f7ecd8fdd43c228d3fcbef,True,SFDX,T,Affliction
2c8f7cd131e4b3e6d4ea751e6784191cd2988b9f21cc6d9135fbc9d8244a3d7b,True,b0rscHt3l,T,Affliction
043a4134efe78697b3f16f6e6af62d67fa177bd1a21ffa1237dd89741c7b69b9,True,Shaemulus,i found a mirror,Affliction
e553400f8a9bb4ffb208990c0a250ef99c5566d68239f41f4f62ee39ed8c9026,True,Hardcore3000,$$ #2,Affliction
fdf8ec8298193129dc545cad72f4a8888362dcdcb513487a224eb4ff963f232c,True,4uhun,~b/o 2 divine,Affliction
a7deaedb11d8ed0d5d70cb184e9f480fc064849aa4284d41d0c1a8c7d4335386,True,Shubear,sale,Affliction
fd78c98c23ce9c67fb8c5ad5a1ef653186ca0d26fbda24525c12206f26b45099,True,OfficierKraby,7,Affliction
3a9fd0161084b725eab5e7805ff3a376e36aa7e3495c4323a2f2b62f19995d82,True,온리_유,sell,Standard
779ea2bec691c7f822030b7244f713ba58a624c436be788411c88aa8875cc5a1,True,Pblt,,Standard
501a26c5e21eb566a14e7512dc24810073890a347b8b7264473379160c4adcb0,True,ReigningWolf,7,Affliction
dcc3652c135679a8d2fd176240d10721991d1f2ff82cecb1335b9e2f30b41eba,True,chacklunvoodoo,> 5 divine,Affliction
b62d627deeae9f11238a86b52fcf99fb2b09fe19db759e535fdedb7a694e4a2e,True,Krogoth79,sale 1,Affliction
575ba1eaf8977e03a6c879afd690b301ed7167f41fea6330ed193cfa0d4e0e96,True,ZBT_Sativa,Sale brwn,Standard
afbb5e0043992b4404963ce162fdd9e85af9558f710c081872a210eeaa62f09b,True,beerlovezz,ขายของ,Affliction
ae930b6c9b4a4fdd1ba43d27745e6cf4393e67ac42d7c00758e35bdb137fd5f0,True,Nameless2207,~b/o 10 divine,Affliction
158fa1d6e13276e527b9e4d4e08075612da25a0b33d8b3f835a443a88ecbac79,True,kutyafka,sell,Affliction
fc83ca1a0ba21bdc756e6b7d4298b7f30cec7477309b00d28e5abbd72e1cbc6d,True,es900409,傳奇,Affliction
f7e1c291e8c794c72481ab62d982bf731953a0a2c83238974b639345c322fb22,True,endless_flames,SL3,Affliction
f7a084ba79f9f4755b8dca80dba0a63f865f4aa80cfc68d77311d7d83b4ed8a3,True,GenosseStalin1,Sell,Affliction
9d33236af4268217a5be40daef4b11c11aae42b1e9b5d8f888ff6be34658c1ed,True,TruePain,~price 1 divine,Affliction
fa527347b836d980cd8aeee6e6c5c4ae1dae45cb26dfd9c9e6f64a88f7e95416,True,fluffybunnygang,~price 1 divine,Affliction
4870bb89260ead7afdfa90704f1ddd04399d176606db7fe61bb4c204ac8b0658,True,Ryousuki,~b/o 20 chaos,Affliction
f6c64715febf261a1416377a833a0b8b8b46eda4a53c0015c4f17e58d7cc93b6,True,whiteafrican420,sexy2,Affliction
bf6c56d467795e751af252c9507468cfc90779d1c29c5c1983e6ddb97af35955,True,Zeronya,Stuff for Sale~,Affliction
9f6c2488f08cfc1a83d473dbdfa36f0f09b52e7341b85f8c1e270fe7851c7b78,True,Carnillon,Sell,Affliction
38b2bb02dfc38de404138949d79a570ae93ccd4c5de4f22870169ba6ce4c9d0c,True,Grantlen,1,Affliction
7734ed10a6a8f359c848484a5283610f5f3479fd97d9c26ac309a72491376441,True,LeatherTie,$$$,Affliction
7163c37911417327877b43657b1c1e8b262029c84b84ae89b6b2cb1f54cc7a25,True,Dolivar,GG,Standard
e1022e6a00eb36d1d4ca1ada747d06c1a8efcf0421cece7fd48f1d88f4121146,True,GreenTerror27,Drawer,Affliction
810748d13526c20e87b679d0c7086501d9f6c39ddb6a81c902260f902c9ed63c,True,BanjooReds,$$,Affliction
7771f1b0aaa47560fef9f24e1c2c431665cc54ce365b0168fa72a41172324b78,True,탁화검,주얼,Affliction
e5471d75959c9cda229f32e62d4590fdc5c0a3a95f0a03c1d9add03e4d870d91,True,Hyggor_,The end of the fucking world,Affliction
ad06d7dd930eb2f5e4aa8af1645fd3b0ef7cb075aee5bce079b8f25dfdef7c6d,True,supernator,SALE *******,Affliction
e6ed3f9bcc803e78ac134c858c9705a94e65d3c6d2117cbd0116cfe36ed240ba,True,jekepwnz,1,Affliction
8a5e5e81d3ae7e42eb52f25b9407954732dc446767eeccb09ecd3da728601c3b,True,AA킬러,~price 10 divine,Affliction
e5d23ca504a00eed8fdf5439b27da0590e9f82b86878c3097472d2afe630a841,True,ghrenadier,divs,Affliction
bf69b2ab3ff9c252906746c5d13f9ea31bc0118141b851132a0cb9813ace14dd,True,swordsguy479,Unique,Affliction
dfb26c99d02f466e03e85a4658f6d651801486aff40710bf593e7863781d8e9d,True,Transmeteora,~price 1 divine,Affliction
29ac73e4eeedfe91c47cc18f4e589c23882b8ab8e0c2540fdddb1aeb68f87c56,True,k_1_rka,sale,Affliction
98ddf90e6ab54cfb97f18d91bbdda951632f66a65e01b3a22addd99fe2c3c151,True,xDammy,~price 50 chaos,Affliction
e58b2a765298877ade9224ab9a9880d03e1989d2fdbb96dabacfc2764609f0fc,True,gwrgwir,Dump/sort 2,Standard
6d85e9b052e163a5b48353ac40da34ad2037255bfdb4c220a37584c741aaeeaf,True,Xpystok,5,Affliction
793206239a0d8220393a852dce87329e40754a18e9fbe32b9a13655399d62e04,True,norbi33,AT,Affliction
fff44c6e5d4f98a4824b41db25e20b7904d056c6ec9bacb604761bdfb9233caa,True,piterns,~price 1 divine,Affliction
1cf4f630a914f5879cbc0755b22afeb6b27e86f69671e71d50673d3fd5677780,True,kisssad6,~price 40 divine,Affliction
484f49a180f4f5f77f30c273b361a1401d96defdc2c878adc7e9fb15bd60ad0d,True,xXrbXx,Loot,Affliction
6e1c0a21151b1d4409d204a32c6e78c93b6e770b523238b7cdf7965cfabdc270,True,Kiwi1281,SALE 1,Standard
2c875db029c2d379f93d0833caa694f39d4c1dba9396f116c778edba43051928,True,Alexsis007,МОИ САМОЦВЕТЫ,Standard
7cbf58c3a4071118584344b0afc08e2bc455d0109be265180b4a43f111c1214f,True,Dolarekk,~b/o  chaos,Standard
57719e7db66a7eaff55c730f7b6e6d56376f5d188ce9ea2bd9e8e734ba41e127,True,VsegdaOdinCHR,AVE,Affliction
0b6c501af5c5708eba58000e35ff74ad828b2a67971930b4f8b3322ce0dfb189,True,Tujza,----- Sell 1 -----,Affliction
bd0c37785d0e146e185f6c1456a2345061afde51ef3161647e0cbb242ad0d692,True,DchoonSINAaaa,Трейд,Affliction
db7e9ac15ce0e27a2f625630e934e9ab1c5e5c79487a37731c31ffbdf428643d,True,fataleast,sell CoC,Affliction
75dfcb35b450c9ee82520b51ac18814d96c10518d8b9fe7ead9a3eaa92e718c3,True,Krionas,$,Affliction
8d83ff0f65386a2a877ac750d0eed6ce9e11b48b643ea97d859e7f43dbf9f824,True,orohinnn,$$$$$,Affliction
a9c08407d649b689b29498b8439adfdcf71901efbe1ac94e6fe47dfaf152455b,True,maklaudainas,Expensive,Affliction
09ae56fc49af8f0161603d08827ad5b851d2206c0b2cad80cd6a1446d4e882fa,True,marcheciel,~price 2 divine,Standard
8c8c6f2c2cbf00234b672bfc8f5018334782c2991e62a841713bf65968ad03e6,True,marcheciel,~price 50 chaos,Standard
42fa96450305034f2f1e0eaf981d149938708a043faecb5f5250a98d10144bc4,True,marcheciel,§ - Candy Shop - §,Standard
96df249a57894ada1d5038b13dd081afdae45c8a754d31b9ddb418a16c4f640d,True,kavaraxis,$$$,Affliction
ce1a9552276b693bf7de3ddc1ed8c2737f745884e2721e353072d293581786e6,True,robbedibobbedi,Sell,Affliction
876adb25843582da0133daf2ec195336eead67ef74e4e48b28a6e01b174825a7,True,KantLachs,Sell,Affliction
de8116f088e9e9640fc62534154d6e02cb60cb4ab7c09c757960d84fb10a4d91,True,MmhAtze,EA Ballista,Affliction
f37a9f37fbca9f4fa4c910ad4964e84d17627b99c4a54c35c3f1b851050840a3,True,Thunderclap448,21,Affliction
17f1cd1fef616d395cd59318594930818a98c6f51a3ef98c8df1e1d62cceca86,True,756954,Shop,Affliction
c9d5d59cb253d4f7693fcd82b45cf765a613fa6d676dd957aa1b207f876ea9ea,True,ThePuppet,~b/o 60 chaos,Affliction
37db86d030ac5711b2f63921dc79fa1df24bce24982dd9c8e7973a56eb92e4e0,True,Deslvia,7,Affliction
820a8443e79ef198eadad6c25665cdb5b899626b1b332519476da1bfcea4b69a,True,AvastAntipony,~b/o 1.2 divine,Affliction
b90665665fd6bf74c345db8d2ed97d5ae3fae7b6553ee3ab7aafcc5d839a5178,True,Tsungeren,2,Affliction
5674ae68a246c970b7782a6518cf835acc47e386447aa902542413a9cf0a95b3,True,Wajtor,Frost Blades,Affliction
4850fc0b7c3419bbfbad036aa2a7cf9f3993260569e39f3866be3d1d0ad5bccf,True,kinghtt,4,Standard
25efacc1f346c718f360ab4361d2537993541d7270bd45e998226284227a460d,True,JezuUfamDlaCiebie,Postacie,Affliction
7bb9ed463a3badd0249e04c25419633cc74537969f60d9266f0090ae88744cd4,True,fong249,Sell Tab,Affliction
a37350bd501691c7271791842d2cf3674d20f99ce1ada57f55960ee86a6a0664,True,Arrathilar,4,Affliction
6f7c05f72b6f3055e5b9e590e670efb972a2efc6bd33a4b451edde2fd5968528,True,Fenelon,~price 1.5 divine,Affliction
46fa4fc0ef18ab8d934096af02a71635fb4747080e736e360a3ed85ece388a13,True,Simsalabim1206,VK Juwel,Standard
646f1c166206c46fdf2355d4fa267b3bf7859dfd11c8b131c7c9dff9f67097b4,True,mAdmAx1089,Verkauf,Standard
1850986a7f405d0a44e361ad639b8d22d633547c16eb5c5237ba3accfc772007,True,dealeure22,$$,Affliction
9f11196d346b2fbcbf783d81aba9f280c41e39b628a8fdb4127337a7aad66c63,True,Baziliskz,P1,Affliction
7b354aa66807982cd6745e29026e596f8a1465ebf8a0d0d85850750c4cc7f0e0,True,vinrost,$,Affliction
a4de81b50febc1c6e9b7fa3950779aae4b44a6d311ccb1fc05de78d0fb68db96,True,hopthuxacnhan,~b/o 2 divine,Affliction
fd7bae19cf5867e878db650e621f05eac7c580d2fd4341b80529aead668c57ee,True,SISKONSHIK,mavenlotavaya,Affliction
a031649c346ebc01f9555700cf25a31f0a10d0fba4d23419c870d62778ceacab,True,Segui10,Sell $$$$,Affliction
b024dc7471c493f70c3ef96a86997679a4bba9871a50b0f0ea1f7cff9d74c838,True,talstei,~price 1 chaos,Affliction
9d23e9add435c191c51e2633908693be9647ce8abec4d4c31acd516974c8eda6,True,Expurgo,~price 100 chaos,Affliction
84330e4f80df14301cd7a7222e1623db25c5a064d262f315dffb1f4930048a86,True,JaeJae_,~price 1 divine,Affliction
95f8780c83a6546e14e1440810e411aeb092fa9f27318b2cdc6a405af46f79e9,True,marcheciel,~price 1 divine,Standard
bf8a79d1e0c85542342628bda24a7fc6c834989c10f11860d4504477fdcfcfd6,True,milton1996,2,Affliction
bb59c3062b504add10ef4831218db37f127b4b6240cf16ceeae46e3a291fcbc0,True,GentlemanFLIE,Group Dave,Affliction
2944231ada0165bb6b8575ba5df10adbac6d65be14ab928cb7f5add25b888750,True,bellen,6,Affliction
7dae625cf365b2be6ab1af793c50fe411b202c6e6d6361acdd534e9984eef9d0,True,elviz11,feared smieci,Affliction
c159426260a6bbe2aa355ec97d786a4cd732868b911fc074bf652ee508c5b935,True,SuperVizier,~price 2 divine,Affliction
ca1f995d5b34c01b5942ce8be74ebdb4a37cd32cb9219f4c109655b9943adf26,True,Lilavati,5,Affliction
8eda3486ac37369d765b168067907020f5b574c8b2721ec845257ab7639a5a0d,True,bartek9321,Big,Affliction
2ee242645fc0cf95d62d13e2fd326c6441a701adaecd54a3b64ce42366226038,True,DiFlexo,trade,Affliction
943321dd62ddb9f8645c5741ec22c8893caeb52cfd44bbb482fe234c7672feb2,True,Austips,1,Affliction
592a38243269b268b352216fae708b5a954cf8b947f7f2e0e93fc0bf7c7abce0,True,GotenAND1,FS,Affliction
f36b30484d18ec76c8da11e5bbd7d8db4e508ba3115f84ed10bb6e06bb146bb5,True,aljaman,~b/o 1 divine,Affliction
95fe280ba87bf9342941c0da1d2eabbaeff3dfb358180901ed39b5bd63792d3e,True,Boombashhh,~price 50 divine,Affliction
8d4aa8a6a3337908652f147c7ef60742f553b89b76b3c4410097194a59050ed3,True,Latgalecss,Tiergs,Affliction
02dec86f7bdf7acb3044cb3ee8076a45f09a7a6adfb08e6ba8b57f2ad7528fc3,True,vansha,zxc,Affliction
ae966f9159265cae3afa0e886c184f1b36de60f8dac7c2ccb9d2bd5ebfd8fbe3,True,Lanfear88,~b/o 40 chaos,Affliction
dd569ac76f7718c3fa16e9882b147f0ab0f33df2543fce1992e9fb1c39dbbf21,True,bellen,trade,Affliction
12fc593b12ae4c4e7efa2a8932bbc0804592d56456ed2baeb1e0d5971a674552,True,anone,~b/o 1 divine,Affliction
b5381a16f6ae4974b1ef57e3d06ddba601dc8c70ddc4c173c7e643dad3cac9d8,True,chaospard,~price 1 divine,Affliction
98d474d6c2c22514656a1cca89d0daa23fd3746ce783ab010eff55bb16db73ca,True,seven_sevenseven,~b/o 7.04124 divine,Affliction
81712c701f5b60218069de5a4f435f61930704bd666bd42b73c64c868012926e,True,killover01,Vendas Express,Affliction
891b0846b670501e17b8574a4f24c8b8bbab07e5edff7ebf923a1292a175a5d9,True,Heartbone,~price 10 divine,Affliction
5a4376a433b5484e83ba287dc255e1b603577e85ba2d435a1b8c5d1e1a902bbd,True,Yareb,~price 150 chaos,Affliction
620fee5d1682a11147c6f72ffa46d3b5eb58989d815ee19f0170f1302f71b716,True,elCobrra,6,Affliction
e0a9b862443cf0da658c520805d2fe7802954a2e0bcab089bfc591fa1824881c,True,xPistolero,S2,Affliction
0542382a3af6722eca0f58d4ab44f38d5ae4894159c4581007c0b8283f087074,True,Gnar_Lee,Divine Pricing,Affliction
db2db6d38e9aa294042d81ffeea4ae1f6b0be00d548b9583fbb5f2c6af3f76ab,True,Nevah,sss,Affliction
2c4d5020d25d3f35cd5ded812819e9a3a42de4df25dddce4409d35732244f3ac,True,regelNNator,~price 150 chaos,Affliction
41ad02c45d6c4659079a9ec7b93c168981cf765f2c3ce4419c04a96eb97d8457,True,DuppieZA,$$SALES$$,Affliction
19e09eb0a5d0b40b090adbb9efb761dbf2ae8a1b8b065d3382fad6338fb03076,True,reisehun,trade,Affliction
3ba9e5f5d4e20890155d512ef8e5a3a29396399284c31cf038a171469daf152c,True,Ichino,$$,Affliction
80827c00a53eaea0716b84d5f2853d9d3b4f1ed540ea7b24cabc9fc0a31ef0aa,True,Shidzukii,~price  chaos,Affliction
ddbe67db871b4fff2f710c4e00294287167777208b6031ae03fce19b545a3348,True,Lumizen,U,Tuskainen taival (PL43354)
10404695cf3aaf1c7ddfabc6d29716ad2efa983ccda5cc23edccfcede0b8cf15,True,mayday78,~b/o 125 chaos,Affliction
8bb3fa875da9de0aff38b3e7de80512d7c218ea9b5e4d4d893cfbdf798eb6545,True,Eternal_Shard,GC god,Affliction
ace1669c6486e04549b75026937dd56e88f4668bdf38e3cb469d735f8f8c2756,True,GuardianDev1l,FIRESALE,Affliction
ba755681e34adf92184dbf88e5a5c6bbd35243edb85c748178e94476cdcd762d,True,FarmaConte,Jimmy QQ'se,Standard
a15ae38e6866adae43da59233eb4d2e5f92e248cfaf37abe6033c830ecbae77c,True,SaharajKung,~b/o  chaos,Affliction
ffdba5c0f3f10c49c974da9953f3644655a8214a773daf1c329ade51c5f1c304,True,lbloodthirstyl,Shop,Affliction
ff86c5c790fbd0dc8dab54dbf5883edb13e1a7fe54a8d3d2469595e8494e2d13,True,Dipichipii,~price 2 divine,Affliction
ae9270dd10986d5347d683f5ddcde21ba0985801a102d3fa92b3c1f7eaf46d48,True,Harly31,Trade,Affliction
bf6d091073745c184b18afa325c0abd349fbd41bae504543b9ac5f6bb63731ed,True,Shurugaa,BAZAR,Affliction
f0a32273bf138821998310a8e15c3858d70e1236f8a164238deda2edbf7a7f0c,True,lortilommen,~price 10 divine,Affliction
6d3b04b07302cfaf95061947baa8df9525f3c5a37a40076bb8f4e3522ce64a55,True,blech,gg,Affliction
2fa873aaa466b12d5e13f85405224b2784dd5eb0663c4d1ec42b80a9c548f59a,True,MPmini,Trade,Affliction
fc5ee19ad3aa6ba54a5d7b9acbb2814eacd746effdc94ac94db6afe625a5fe4c,True,fQOXpUZqRo,$$$,Affliction
2fe41010a031551141f3178eb91aed1111364ea6e4bd81dd9e0299c29fd152a5,True,pitchez,аук,Affliction
03c63360d9e85929634f67bdf538e1f59c43c11ed90b72e50ec7376b63c85afa,True,BALSAK123,Sell ,Affliction
2abc28649a6b69847fb694fa3a0513ebc74c0a29352015c9baff8a03fb9757bb,True,minidou78,Trade,Affliction
6a8d0b9a208f383b76e5d6a39c119e3fb9071ae14409f9e839b85d8fdd9fd209,True,Vodka420,Трейд 3,Affliction
e577278a114d9a15dfff5fb60c5c52d1d05f050aa9ebe6b1c7117666b240976b,True,Lexa123654,Tr,Affliction
71872d0bff5be5f1be0a550d6ad5bc9f2c26419ab9ed6804a937458d568bb495,True,Glubber,~price 8 divine,Affliction
31060e661e4b05445b5bdcfaccb871f7704b9535f336a72a995666da5e46f571,True,Rico_Of_Doom,1,Affliction
80c755db8ec109fb99da34aa18d3c82b4be36f657a241ad9f270da53d69d255b,True,voidiac,~price 30 divine,Standard
e90d2a4c1422ad3571483f0881430f97b2d2541e74c2eabdbeb8c37c23dbee57,True,voidiac,~price 100 divine,Standard
1b563450919d8c0a34a67f7dfbe16068dd6c0a408d81fec6adf43efd4f89e9ca,True,sc0tt_park,Sell,Affliction
159188329fcf7121f0a2e5db7c1b62767f9bba55a3e07a60a68b5148b39e85e9,True,MaGxxGaM,Sales #2,Standard
22c689b29376851c2f55f4c2a4a6df8b0a5a6eb659239359c860d585c768a77f,True,Reuzaki,1,Affliction
208b3db185874d5229d6795d332070dfc8191ff711f3b551778672474f7bc601,True,LiGRPRaiM,Sell2,Affliction
c3f0974fa63886544fa2dc2f71ab8174713813c84d99e1e0d0f8863d40505d56,True,hursitsamet,Div,Affliction
ce2ab94b5f9612e5bb42138e3d8e600b5de70bffc0d806d02f891e4324a93a74,True,xNIVRAM,Shop,Affliction
2e213247b112e32ebecf715eff9167ea2ce38b36c5b875d2546c6c23d43f443f,True,PIOS123,~b/o 1 divine,Affliction
ce07096eb9040da66811b82bc77f7400a4a832c3420943c088e55efd44d78cfc,True,남캐안함,큰,Affliction
fdb254027c29a66d79e422aa70a936b845a703f9a47e522d2d9a0b5c09a7f4a9,True,ka_stefanos,long,Affliction
eec5841636491b83fa4110003ff8c75a77859b6845be1fbbbb27f89016626e31,True,Warrior_of_Sparta,quad,Affliction
703e2d254f673c33fe11fb1bf0ae72b65a7c9981456d24644d887e453d3f3ba6,True,Quisalas,Trade,Affliction
2d0848e3558b82fcd210c8cb04e97160ca267bd632816ee7d7a4e430d42b8c88,True,nosajen,Sale,Affliction
b77b1250456a2460bbab2aad31c69e4ad259d594a64f1352b3cfd6f69324e45e,True,jaebytomuebalo,"B,D,F",Affliction
15cdd28acb791c6b35010e0b578a732870891ce5387b111d9b6b98f153fcd825,True,DerOdin,Bodyswap MF,Affliction
dcd553123f1c4b497871a330f406abc05e029a4cb8da34e9936d4a7eb67f0de2,True,CrimFaLL,X,Affliction
b6d6baf3e2577715072136eb82fdda11debaa7ec70e27096af170c54cee3f6de,True,obsidian23,Sell 3,Affliction
12e2f9a522e0a60292e9404de574dceca1ec3cdc399b40a818e2780add35ceaa,True,Edzus,SHOP,Affliction
cdab7acd327d5da5b0e391286f2a9cd1323a8be2fd67c379aca7dca7101ab571,True,XyrezPwn,~price 1 divine,Affliction
7cf14fafbb23317b70327e46690dc5d9e7e132e7b3616459e97a21371eb784ec,True,En1CeKa,~b/o 189 chaos,Affliction
27929bb32386f4c05872950b3d2626f25c42528140cccfc620a61a9c7db84d61,True,En1CeKa,~price 189 chaos,Affliction
78558c3a3564213c88b4b2d808468babd21752fe3692bddcefa6c2f18548430d,True,lluisete,farming2,Affliction
ad913bd177b559178317cc11a8fb8d29e35691b11981c7810d12ed6e9056f1ff,True,jogobelauu,~price 90 chaos,Affliction
9428260767da37d749a1dc1a61b50c2d706a372eabc6e5b0a578c56863d0c3a4,True,Schadowking2,sell,Affliction
f70dbbafba4b1ef3ad90e7b8f915af888c85453930dea2ce688a9a5673a9b7e7,True,IcecoldLazco,Public,Affliction
8c8f848a0b272049eb9038fce6dadccd248d50e0278879702dafc43f6148b7ea,True,MonolitArag,Sell 1,Affliction
a62de3763e3ab3033604e0a3a3df354f9d8292354eb7ebb289abc3acd99a0204,True,hier546kj,~price  chaos,Affliction
ed74ed096f231b1d8b622dfc8daa33a393a74ce270a3f0c728dbbdb8c21343ae,True,Supervisor9297,Trade1,Affliction
4bef3045301675fb3083a008c8289ee76e8d269ee3984ce79d48fda20d02659a,True,Therosian,Gear,Affliction
a96f5f9d868c8341d57da5930d0f15f59809308d6aafc49af00a22899743fa07,True,wt205774,6,Affliction
561cd615c175ba01abc584bc54d0b698e6abafc7be9cceaa04691278f5e67e40,True,Sariel1111,Indiv 2 Priced,Affliction
e0e56607eebdb13fbf17babd0c52fff44f0b29f8d4d26f4b4a0d142516d059cd,True,awree_,~price 5 chaos,Affliction
91976fbadc60ee395918e495b12fd439c5784473529a59b78af8644392f2429f,True,ninlona,Sell2,Affliction
555de469cbf167c91a62f0545d358f0e7ded4c5231e3953c6ed3fee9ec39bfce,True,xranket2211,賣,Affliction
eb08fc3268c9ba86ef323b2e45b6ed62159efc9e07d25cfdfe441f40c87f2cde,True,kisssad6,~price 4 divine,Affliction
31aca8828440ac22eb7e66825360a10f92ae01180483a3f32d36079a16ed2d9a,True,kisssad6,오퍼없음-,Affliction
f5c309983fee5b90e844c973cb2ec031e36245a9547da6812e7e9132ccc52c0d,True,lozeng,4,Affliction
f9632f477a02d1eda0184c42008e399535402247b5a7e04bad454c436d1a36a9,True,kulferag,Sell,Affliction
